timeStamp,detectorID,averageSpeed,100VehiclesPerHour,dayOfWeek,onerHourBefore100VehiclesPerHour
7:22:00 PM,89,68,12,Tue,9
7:24:00 PM,89,74,9,Tue,5
7:26:00 PM,89,67,3,Tue,18
7:28:00 PM,89,58,3,Tue,19
7:30:00 PM,89,71,12,Tue,16
7:32:00 PM,89,79,12,Tue,10
7:34:00 PM,89,68,7,Tue,16
7:36:00 PM,89,64,3,Tue,16
7:38:00 PM,89,82,3,Tue,9
7:40:00 PM,89,81,5,Tue,12
7:42:00 PM,89,69,12,Tue,9
7:44:00 PM,89,82,10,Tue,5
7:46:00 PM,89,72,18,Tue,10
7:48:00 PM,89,87,7,Tue,5
7:50:00 PM,89,70,7,Tue,9
7:52:00 PM,89,77,10,Tue,10
7:54:00 PM,89,70,12,Tue,12
7:56:00 PM,89,70,14,Tue,7
7:58:00 PM,89,75,9,Tue,9
8:00:00 PM,89,77,9,Tue,14
8:02:00 PM,89,68,10,Tue,14
8:04:00 PM,89,63,9,Tue,10
8:06:00 PM,89,72,5,Tue,18
8:08:00 PM,89,59,14,Tue,18
8:10:00 PM,89,69,16,Tue,21
8:12:00 PM,89,64,9,Tue,5
8:14:00 PM,89,66,28,Tue,7
8:16:00 PM,89,61,18,Tue,14
8:18:00 PM,89,86,3,Tue,10
8:20:00 PM,89,74,12,Tue,16
8:22:00 PM,89,66,12,Tue,12
8:24:00 PM,89,62,12,Tue,9
8:26:00 PM,89,66,12,Tue,3
8:28:00 PM,89,78,5,Tue,3
8:30:00 PM,89,68,3,Tue,12
8:32:00 PM,89,70,7,Tue,12
8:34:00 PM,89,69,12,Tue,7
8:36:00 PM,89,62,14,Tue,3
8:38:00 PM,89,79,3,Tue,3
8:40:00 PM,89,74,3,Tue,5
8:42:00 PM,89,65,10,Tue,12
8:44:00 PM,89,71,16,Tue,10
8:46:00 PM,89,72,9,Tue,18
8:48:00 PM,89,68,14,Tue,7
8:50:00 PM,89,72,9,Tue,7
8:52:00 PM,89,73,12,Tue,10
8:54:00 PM,89,66,16,Tue,12
8:56:00 PM,89,66,19,Tue,14
8:58:00 PM,89,78,10,Tue,9
9:00:00 PM,89,63,14,Tue,9
9:02:00 PM,89,66,14,Tue,10
9:04:00 PM,89,75,9,Tue,9
9:06:00 PM,89,62,18,Tue,5
9:08:00 PM,89,66,10,Tue,14
9:10:00 PM,89,57,10,Tue,16
9:12:00 PM,89,57,19,Tue,9
9:14:00 PM,89,73,12,Tue,28
9:16:00 PM,89,69,14,Tue,18
9:18:00 PM,89,71,9,Tue,3
9:20:00 PM,89,65,14,Tue,12
9:22:00 PM,89,78,14,Tue,12
9:24:00 PM,89,75,7,Tue,12
9:26:00 PM,89,71,12,Tue,12
9:28:00 PM,89,80,14,Tue,5
9:30:00 PM,89,61,14,Tue,3
9:32:00 PM,89,65,21,Tue,7
9:34:00 PM,89,68,14,Tue,12
9:36:00 PM,89,70,18,Tue,14
9:38:00 PM,89,67,18,Tue,3
9:40:00 PM,89,67,10,Tue,3
9:42:00 PM,89,67,12,Tue,10
9:44:00 PM,89,65,10,Tue,16
9:46:00 PM,89,69,16,Tue,9
9:48:00 PM,89,70,21,Tue,14
9:50:00 PM,89,75,5,Tue,9
9:52:00 PM,89,68,7,Tue,12
9:54:00 PM,89,68,9,Tue,16
9:56:00 PM,89,66,12,Tue,19
9:58:00 PM,89,67,10,Tue,10
10:00:00 PM,89,68,7,Tue,14
10:02:00 PM,89,80,5,Tue,14
10:04:00 PM,89,83,16,Tue,9
10:06:00 PM,89,82,5,Tue,18
10:08:00 PM,89,71,5,Tue,10
10:10:00 PM,89,63,12,Tue,10
10:12:00 PM,89,64,16,Tue,19
10:14:00 PM,89,78,7,Tue,12
10:16:00 PM,89,74,7,Tue,14
10:18:00 PM,89,70,10,Tue,9
10:20:00 PM,89,82,1,Tue,14
10:22:00 PM,89,58,9,Tue,14
10:24:00 PM,89,74,7,Tue,7
10:26:00 PM,89,63,7,Tue,12
10:28:00 PM,89,73,3,Tue,14
10:30:00 PM,89,84,7,Tue,14
10:32:00 PM,89,82,3,Tue,21
10:34:00 PM,89,73,5,Tue,14
10:36:00 PM,89,0,0,Tue,18
10:38:00 PM,89,70,7,Tue,18
10:40:00 PM,89,59,7,Tue,10
10:42:00 PM,89,0,0,Tue,12
10:44:00 PM,89,76,1,Tue,10
10:46:00 PM,89,76,1,Tue,16
10:48:00 PM,89,62,10,Tue,21
10:50:00 PM,89,76,3,Tue,5
10:52:00 PM,89,0,0,Tue,7
10:54:00 PM,89,89,7,Tue,9
10:56:00 PM,89,0,0,Tue,12
10:58:00 PM,89,67,5,Tue,10
11:00:00 PM,89,66,5,Tue,7
11:02:00 PM,89,61,5,Tue,5
11:04:00 PM,89,82,3,Tue,16
11:06:00 PM,89,62,9,Tue,5
11:08:00 PM,89,59,10,Tue,5
11:10:00 PM,89,67,12,Tue,12
11:12:00 PM,89,75,5,Tue,16
11:14:00 PM,89,69,9,Tue,7
11:16:00 PM,89,60,9,Tue,7
11:18:00 PM,89,67,7,Tue,10
11:20:00 PM,89,74,9,Tue,1
11:22:00 PM,89,78,5,Tue,9
11:24:00 PM,89,64,3,Tue,7
11:26:00 PM,89,75,5,Tue,7
11:28:00 PM,89,82,1,Tue,3
11:30:00 PM,89,86,3,Tue,7
11:32:00 PM,89,74,7,Tue,3
11:34:00 PM,89,62,10,Tue,5
11:36:00 PM,89,0,0,Tue,0
11:38:00 PM,89,91,7,Tue,7
11:40:00 PM,89,65,12,Tue,7
11:42:00 PM,89,0,0,Tue,0
11:44:00 PM,89,80,3,Tue,1
11:46:00 PM,89,89,1,Tue,1
11:48:00 PM,89,74,3,Tue,10
11:50:00 PM,89,79,7,Tue,3
11:52:00 PM,89,68,5,Tue,0
11:54:00 PM,89,69,3,Tue,7
11:56:00 PM,89,69,3,Tue,0
11:58:00 PM,89,71,1,Tue,5
12:00:00 AM,89,89,1,Tue,5
12:02:00 AM,89,67,3,Tue,5
12:04:00 AM,89,71,1,Tue,3
12:06:00 AM,89,67,5,Tue,9
12:08:00 AM,89,76,3,Tue,10
12:10:00 AM,89,68,3,Tue,12
12:12:00 AM,89,79,9,Tue,5
12:14:00 AM,89,59,1,Tue,9
12:16:00 AM,89,63,7,Tue,9
12:18:00 AM,89,75,10,Tue,7
12:20:00 AM,89,62,1,Tue,9
12:22:00 AM,89,59,9,Tue,5
12:24:00 AM,89,56,5,Tue,3
12:26:00 AM,89,63,10,Tue,5
12:28:00 AM,89,59,7,Tue,1
12:30:00 AM,89,58,7,Tue,3
12:32:00 AM,89,57,3,Tue,7
12:34:00 AM,89,66,3,Tue,10
12:36:00 AM,89,59,12,Tue,0
12:38:00 AM,89,63,3,Tue,7
12:40:00 AM,89,53,14,Tue,12
12:42:00 AM,89,67,1,Tue,0
12:44:00 AM,89,56,1,Tue,3
12:46:00 AM,89,61,9,Tue,1
12:48:00 AM,89,58,5,Tue,3
12:50:00 AM,89,60,3,Tue,7
12:52:00 AM,89,60,3,Tue,5
12:54:00 AM,89,52,9,Tue,3
12:56:00 AM,89,65,7,Tue,3
12:58:00 AM,89,55,7,Tue,1
1:00:00 AM,89,55,5,Tue,1
1:02:00 AM,89,59,5,Tue,3
1:04:00 AM,89,60,5,Tue,1
1:06:00 AM,89,0,0,Tue,5
1:08:00 AM,89,56,1,Tue,3
1:10:00 AM,89,65,5,Tue,3
1:12:00 AM,89,54,12,Tue,9
1:14:00 AM,89,55,3,Tue,1
1:16:00 AM,89,46,10,Tue,7
1:18:00 AM,89,56,7,Tue,10
1:20:00 AM,89,62,5,Tue,1
1:22:00 AM,89,78,3,Tue,9
1:24:00 AM,89,58,5,Tue,5
1:26:00 AM,89,59,5,Tue,10
1:28:00 AM,89,62,7,Tue,7
1:30:00 AM,89,49,7,Tue,7
1:32:00 AM,89,59,3,Tue,3
1:34:00 AM,89,0,0,Tue,3
1:36:00 AM,89,52,7,Tue,12
1:38:00 AM,89,59,1,Tue,3
1:40:00 AM,89,70,7,Tue,14
1:42:00 AM,89,54,12,Tue,1
1:44:00 AM,89,58,10,Tue,1
1:46:00 AM,89,59,5,Tue,9
1:48:00 AM,89,65,5,Tue,5
1:50:00 AM,89,0,0,Tue,3
1:52:00 AM,89,67,7,Tue,3
1:54:00 AM,89,47,10,Tue,9
1:56:00 AM,89,62,12,Tue,7
1:58:00 AM,89,59,5,Tue,7
2:00:00 AM,89,57,3,Tue,5
2:02:00 AM,89,0,0,Tue,5
2:04:00 AM,89,58,7,Tue,5
2:06:00 AM,89,68,3,Tue,0
2:08:00 AM,89,74,3,Tue,1
2:10:00 AM,89,62,1,Tue,5
2:12:00 AM,89,56,7,Tue,12
2:14:00 AM,89,54,1,Tue,3
2:16:00 AM,89,54,12,Tue,10
2:18:00 AM,89,49,3,Tue,7
2:20:00 AM,89,62,5,Tue,5
2:22:00 AM,89,55,9,Tue,3
2:24:00 AM,89,44,7,Tue,5
2:26:00 AM,89,51,9,Tue,5
2:28:00 AM,89,56,9,Tue,7
2:30:00 AM,89,59,5,Tue,7
2:32:00 AM,89,49,7,Tue,3
2:34:00 AM,89,56,9,Tue,0
2:36:00 AM,89,55,5,Tue,7
2:38:00 AM,89,64,7,Tue,1
2:40:00 AM,89,49,14,Tue,7
2:42:00 AM,89,67,7,Tue,12
2:44:00 AM,89,55,3,Tue,10
2:46:00 AM,89,61,7,Tue,5
2:48:00 AM,89,56,9,Tue,5
2:50:00 AM,89,61,9,Tue,0
2:52:00 AM,89,63,5,Tue,7
2:54:00 AM,89,61,10,Tue,10
2:56:00 AM,89,69,7,Tue,12
2:58:00 AM,89,60,5,Tue,5
3:00:00 AM,89,69,7,Tue,3
3:02:00 AM,89,56,7,Tue,0
3:04:00 AM,89,61,7,Tue,7
3:06:00 AM,89,62,5,Tue,3
3:08:00 AM,89,59,9,Tue,3
3:10:00 AM,89,51,5,Tue,1
3:12:00 AM,89,60,7,Tue,7
3:14:00 AM,89,63,10,Tue,1
3:16:00 AM,89,60,9,Tue,12
3:18:00 AM,89,82,1,Tue,3
3:20:00 AM,89,67,1,Tue,5
3:22:00 AM,89,0,0,Tue,9
3:24:00 AM,89,56,5,Tue,7
3:26:00 AM,89,68,9,Tue,9
3:28:00 AM,89,61,5,Tue,9
3:30:00 AM,89,62,5,Tue,5
3:32:00 AM,89,72,3,Tue,7
3:34:00 AM,89,67,1,Tue,9
3:36:00 AM,89,58,5,Tue,5
3:38:00 AM,89,56,1,Tue,7
3:40:00 AM,89,67,1,Tue,14
3:42:00 AM,89,61,7,Tue,7
3:44:00 AM,89,59,1,Tue,3
3:46:00 AM,89,58,5,Tue,7
3:48:00 AM,89,63,9,Tue,9
3:50:00 AM,89,61,9,Tue,9
3:52:00 AM,89,74,5,Tue,5
3:54:00 AM,89,72,5,Tue,10
3:56:00 AM,89,84,5,Tue,7
3:58:00 AM,89,70,7,Tue,5
4:00:00 AM,89,74,3,Tue,7
4:02:00 AM,89,62,12,Tue,7
4:04:00 AM,89,70,10,Tue,7
4:06:00 AM,89,73,9,Tue,5
4:08:00 AM,89,71,10,Tue,9
4:10:00 AM,89,89,3,Tue,5
4:12:00 AM,89,65,12,Tue,7
4:14:00 AM,89,77,5,Tue,10
4:16:00 AM,89,68,5,Tue,9
4:18:00 AM,89,62,1,Tue,1
4:20:00 AM,89,70,7,Tue,1
4:22:00 AM,89,79,5,Tue,0
4:24:00 AM,89,58,5,Tue,5
4:26:00 AM,89,67,12,Tue,9
4:28:00 AM,89,63,9,Tue,5
4:30:00 AM,89,71,9,Tue,5
4:32:00 AM,89,71,5,Tue,3
4:34:00 AM,89,71,1,Tue,1
4:36:00 AM,89,66,16,Tue,5
4:38:00 AM,89,65,5,Tue,1
4:40:00 AM,89,86,3,Tue,1
4:42:00 AM,89,67,1,Tue,7
4:44:00 AM,89,78,5,Tue,1
4:46:00 AM,89,73,5,Tue,5
4:48:00 AM,89,59,1,Tue,9
4:50:00 AM,89,65,12,Tue,9
4:52:00 AM,89,65,14,Tue,5
4:54:00 AM,89,47,5,Tue,5
4:56:00 AM,89,0,0,Tue,5
4:58:00 AM,89,62,12,Tue,7
5:00:00 AM,89,60,12,Tue,3
5:02:00 AM,89,67,9,Tue,12
5:04:00 AM,89,68,9,Tue,10
5:06:00 AM,89,82,5,Tue,9
5:08:00 AM,89,82,3,Tue,10
5:10:00 AM,89,60,5,Tue,3
5:12:00 AM,89,71,10,Tue,12
5:14:00 AM,89,68,9,Tue,5
5:16:00 AM,89,74,9,Tue,5
5:18:00 AM,89,72,12,Tue,1
5:20:00 AM,89,66,12,Tue,7
5:22:00 AM,89,72,9,Tue,5
5:24:00 AM,89,64,3,Tue,5
5:26:00 AM,89,74,3,Tue,12
5:28:00 AM,89,76,1,Tue,9
5:30:00 AM,89,72,7,Tue,9
5:32:00 AM,89,64,7,Tue,5
5:34:00 AM,89,66,10,Tue,1
5:36:00 AM,89,66,5,Tue,16
5:38:00 AM,89,69,5,Tue,5
5:40:00 AM,89,68,3,Tue,3
5:42:00 AM,89,67,9,Tue,1
5:44:00 AM,89,59,18,Tue,5
5:46:00 AM,89,65,5,Tue,5
5:48:00 AM,89,75,10,Tue,1
5:50:00 AM,89,82,7,Tue,12
5:52:00 AM,89,64,9,Tue,14
5:54:00 AM,89,71,9,Tue,5
5:56:00 AM,89,64,10,Tue,0
5:58:00 AM,89,74,3,Tue,12
6:00:00 AM,89,72,10,Tue,12
6:02:00 AM,89,63,25,Tue,9
6:04:00 AM,89,65,14,Tue,9
6:06:00 AM,89,65,7,Tue,5
6:08:00 AM,89,72,9,Tue,3
6:10:00 AM,89,62,18,Tue,5
6:12:00 AM,89,70,7,Tue,10
6:14:00 AM,89,65,7,Tue,9
6:16:00 AM,89,66,12,Tue,9
6:18:00 AM,89,79,9,Tue,12
6:20:00 AM,89,68,12,Tue,12
6:22:00 AM,89,69,18,Tue,9
6:24:00 AM,89,64,10,Tue,3
6:26:00 AM,89,72,16,Tue,3
6:28:00 AM,89,68,3,Tue,1
6:30:00 AM,89,67,14,Tue,7
6:32:00 AM,89,67,19,Tue,7
6:34:00 AM,89,66,10,Tue,10
6:36:00 AM,89,67,7,Tue,5
6:38:00 AM,89,66,7,Tue,5
6:40:00 AM,89,71,12,Tue,3
6:42:00 AM,89,67,10,Tue,9
6:44:00 AM,89,79,9,Tue,18
6:46:00 AM,89,81,7,Tue,5
6:48:00 AM,89,73,16,Tue,10
6:50:00 AM,89,64,14,Tue,7
6:52:00 AM,89,74,12,Tue,9
6:54:00 AM,89,78,7,Tue,9
6:56:00 AM,89,73,12,Tue,10
6:58:00 AM,89,65,5,Tue,3
7:00:00 AM,89,59,23,Tue,10
7:02:00 AM,89,67,14,Tue,25
7:04:00 AM,89,66,25,Tue,14
7:06:00 AM,89,75,16,Tue,7
7:08:00 AM,89,66,10,Tue,9
7:10:00 AM,89,66,16,Tue,18
7:12:00 AM,89,67,12,Tue,7
7:14:00 AM,89,67,18,Tue,7
7:16:00 AM,89,71,7,Tue,12
7:18:00 AM,89,70,12,Tue,9
7:20:00 AM,89,71,10,Tue,12
7:22:00 AM,89,64,10,Tue,18
7:24:00 AM,89,57,14,Tue,10
7:26:00 AM,89,64,5,Tue,16
7:28:00 AM,89,73,21,Tue,3
7:30:00 AM,89,65,16,Tue,14
7:32:00 AM,89,71,10,Tue,19
7:34:00 AM,89,74,12,Tue,10
7:36:00 AM,89,69,7,Tue,7
7:38:00 AM,89,73,9,Tue,7
7:40:00 AM,89,71,7,Tue,12
7:42:00 AM,89,63,5,Tue,10
7:44:00 AM,89,73,12,Tue,9
7:46:00 AM,89,68,16,Tue,7
7:48:00 AM,89,72,9,Tue,16
7:50:00 AM,89,61,14,Tue,14
7:52:00 AM,89,67,18,Tue,12
7:54:00 AM,89,79,5,Tue,7
7:56:00 AM,89,56,1,Tue,12
7:58:00 AM,89,64,18,Tue,5
8:00:00 AM,89,59,10,Tue,23
8:02:00 AM,89,75,9,Tue,14
8:04:00 AM,89,69,10,Tue,25
8:06:00 AM,89,71,7,Tue,16
8:08:00 AM,89,72,12,Tue,10
8:10:00 AM,89,81,10,Tue,16
8:12:00 AM,89,61,16,Tue,12
8:14:00 AM,89,67,21,Tue,18
8:16:00 AM,89,65,10,Tue,7
8:18:00 AM,89,70,9,Tue,12
8:20:00 AM,89,64,18,Tue,10
8:22:00 AM,89,69,12,Tue,10
8:24:00 AM,89,75,12,Tue,14
8:26:00 AM,89,70,21,Tue,5
8:28:00 AM,89,70,14,Tue,21
8:30:00 AM,89,67,14,Tue,16
8:32:00 AM,89,71,9,Tue,10
8:34:00 AM,89,86,12,Tue,12
8:36:00 AM,89,69,14,Tue,7
8:38:00 AM,89,77,10,Tue,9
8:40:00 AM,89,69,7,Tue,7
8:42:00 AM,89,70,5,Tue,5
8:44:00 AM,89,66,5,Tue,12
8:46:00 AM,89,72,9,Tue,16
8:48:00 AM,89,66,12,Tue,9
8:50:00 AM,89,74,9,Tue,14
8:52:00 AM,89,72,10,Tue,18
8:54:00 AM,89,67,5,Tue,5
8:56:00 AM,89,65,9,Tue,1
8:58:00 AM,89,73,10,Tue,18
9:00:00 AM,89,69,14,Tue,10
9:02:00 AM,89,71,9,Tue,9
9:04:00 AM,89,70,18,Tue,10
9:06:00 AM,89,78,5,Tue,7
9:08:00 AM,89,62,12,Tue,12
9:10:00 AM,89,67,7,Tue,10
9:12:00 AM,89,73,10,Tue,16
9:14:00 AM,89,71,19,Tue,21
9:16:00 AM,89,76,1,Tue,10
9:18:00 AM,89,66,9,Tue,9
9:20:00 AM,89,62,12,Tue,18
9:22:00 AM,89,67,7,Tue,12
9:24:00 AM,89,74,10,Tue,12
9:26:00 AM,89,64,14,Tue,21
9:28:00 AM,89,71,10,Tue,14
9:30:00 AM,89,61,14,Tue,14
9:32:00 AM,89,75,9,Tue,9
9:34:00 AM,89,78,3,Tue,12
9:36:00 AM,89,78,7,Tue,14
9:38:00 AM,89,83,5,Tue,10
9:40:00 AM,89,71,3,Tue,7
9:42:00 AM,89,78,9,Tue,5
9:44:00 AM,89,67,16,Tue,5
9:46:00 AM,89,70,7,Tue,9
9:48:00 AM,89,0,0,Tue,12
9:50:00 AM,89,68,12,Tue,9
9:52:00 AM,89,68,5,Tue,10
9:54:00 AM,89,79,12,Tue,5
9:56:00 AM,89,74,10,Tue,9
9:58:00 AM,89,78,5,Tue,10
10:00:00 AM,89,76,9,Tue,14
10:02:00 AM,89,71,7,Tue,9
10:04:00 AM,89,68,3,Tue,18
10:06:00 AM,89,71,3,Tue,5
10:08:00 AM,89,83,3,Tue,12
10:10:00 AM,89,75,7,Tue,7
10:12:00 AM,89,71,3,Tue,10
10:14:00 AM,89,71,5,Tue,19
10:16:00 AM,89,76,10,Tue,1
10:18:00 AM,89,64,3,Tue,9
10:20:00 AM,89,74,9,Tue,12
10:22:00 AM,89,69,7,Tue,7
10:24:00 AM,89,68,7,Tue,10
10:26:00 AM,89,73,7,Tue,14
10:28:00 AM,89,64,5,Tue,10
10:30:00 AM,89,64,9,Tue,14
10:32:00 AM,89,66,5,Tue,9
10:34:00 AM,89,76,9,Tue,3
10:36:00 AM,89,69,10,Tue,7
10:38:00 AM,89,63,7,Tue,5
10:40:00 AM,89,59,3,Tue,3
10:42:00 AM,89,79,7,Tue,9
10:44:00 AM,89,67,14,Tue,16
10:46:00 AM,89,82,10,Tue,7
10:48:00 AM,89,74,7,Tue,0
10:50:00 AM,89,71,3,Tue,12
10:52:00 AM,89,68,12,Tue,5
10:54:00 AM,89,51,1,Tue,12
10:56:00 AM,89,67,7,Tue,10
10:58:00 AM,89,59,10,Tue,5
11:00:00 AM,89,68,10,Tue,9
11:02:00 AM,89,70,10,Tue,7
11:04:00 AM,89,62,9,Tue,3
11:06:00 AM,89,70,9,Tue,3
11:08:00 AM,89,85,3,Tue,3
11:10:00 AM,89,89,1,Tue,7
11:12:00 AM,89,63,10,Tue,3
11:14:00 AM,89,90,7,Tue,5
11:16:00 AM,89,61,5,Tue,10
11:18:00 AM,89,74,5,Tue,3
11:20:00 AM,89,64,7,Tue,9
11:22:00 AM,89,70,5,Tue,7
11:24:00 AM,89,65,5,Tue,7
11:26:00 AM,89,68,3,Tue,7
11:28:00 AM,89,71,7,Tue,5
11:30:00 AM,89,72,5,Tue,9
11:32:00 AM,89,67,10,Tue,5
11:34:00 AM,89,56,1,Tue,9
11:36:00 AM,89,65,7,Tue,10
11:38:00 AM,89,64,10,Tue,7
11:40:00 AM,89,66,5,Tue,3
11:42:00 AM,89,62,1,Tue,7
11:44:00 AM,89,65,9,Tue,14
11:46:00 AM,89,66,3,Tue,10
11:48:00 AM,89,70,10,Tue,7
11:50:00 AM,89,82,1,Tue,3
11:52:00 AM,89,66,10,Tue,12
11:54:00 AM,89,66,14,Tue,1
11:56:00 AM,89,71,5,Tue,7
11:58:00 AM,89,68,9,Tue,10
12:00:00 PM,89,61,3,Tue,10
12:02:00 PM,89,59,7,Tue,10
12:04:00 PM,89,0,0,Tue,9
12:06:00 PM,89,64,12,Tue,9
12:08:00 PM,89,97,1,Tue,3
12:10:00 PM,89,62,14,Tue,1
12:12:00 PM,89,59,5,Tue,10
12:14:00 PM,89,60,3,Tue,7
12:16:00 PM,89,65,5,Tue,5
12:18:00 PM,89,74,3,Tue,5
12:20:00 PM,89,71,9,Tue,7
12:22:00 PM,89,78,7,Tue,5
12:24:00 PM,89,68,5,Tue,5
12:26:00 PM,89,62,1,Tue,3
12:28:00 PM,89,70,3,Tue,7
12:30:00 PM,89,62,5,Tue,5
12:32:00 PM,89,74,5,Tue,10
12:34:00 PM,89,76,1,Tue,1
12:36:00 PM,89,56,5,Tue,7
12:38:00 PM,89,73,12,Tue,10
12:40:00 PM,89,71,7,Tue,5
12:42:00 PM,89,62,10,Tue,1
12:44:00 PM,89,65,7,Tue,9
12:46:00 PM,89,70,7,Tue,3
12:48:00 PM,89,0,0,Tue,10
12:50:00 PM,89,68,5,Tue,1
12:52:00 PM,89,62,1,Tue,10
12:54:00 PM,89,60,5,Tue,14
12:56:00 PM,89,76,1,Tue,5
12:58:00 PM,89,68,12,Tue,9
1:00:00 PM,89,48,1,Tue,3
1:02:00 PM,89,64,3,Tue,7
1:04:00 PM,89,76,1,Tue,0
1:06:00 PM,89,61,10,Tue,12
1:08:00 PM,89,68,7,Tue,1
1:10:00 PM,89,70,5,Tue,14
1:12:00 PM,89,82,3,Tue,5
1:14:00 PM,89,64,3,Tue,3
1:16:00 PM,89,71,3,Tue,5
1:18:00 PM,89,62,1,Tue,3
1:20:00 PM,89,66,5,Tue,9
1:22:00 PM,89,69,3,Tue,7
1:24:00 PM,89,71,5,Tue,5
1:26:00 PM,89,72,9,Tue,1
1:28:00 PM,89,62,1,Tue,3
1:30:00 PM,89,62,1,Tue,5
1:32:00 PM,89,84,7,Tue,5
1:34:00 PM,89,70,10,Tue,1
1:36:00 PM,89,72,5,Tue,5
1:38:00 PM,89,60,3,Tue,12
1:40:00 PM,89,85,5,Tue,7
1:42:00 PM,89,76,3,Tue,10
1:44:00 PM,89,66,3,Tue,7
1:46:00 PM,89,0,0,Tue,7
1:48:00 PM,89,68,3,Tue,0
1:50:00 PM,89,71,1,Tue,5
1:52:00 PM,89,67,1,Tue,1
1:54:00 PM,89,0,0,Tue,5
1:56:00 PM,89,71,1,Tue,1
1:58:00 PM,89,0,0,Tue,12
2:00:00 PM,89,89,1,Tue,1
2:02:00 PM,89,75,3,Tue,3
2:04:00 PM,89,65,5,Tue,1
2:06:00 PM,89,0,0,Tue,10
2:08:00 PM,89,71,1,Tue,7
2:10:00 PM,89,61,12,Tue,5
2:12:00 PM,89,73,3,Tue,3
2:14:00 PM,89,67,5,Tue,3
2:16:00 PM,89,67,5,Tue,3
2:18:00 PM,89,63,3,Tue,1
2:20:00 PM,89,74,3,Tue,5
2:22:00 PM,89,97,1,Tue,3
2:24:00 PM,89,67,1,Tue,5
2:26:00 PM,89,56,1,Tue,9
2:28:00 PM,89,73,5,Tue,1
2:30:00 PM,89,0,0,Tue,1
2:32:00 PM,89,67,1,Tue,7
2:34:00 PM,89,61,7,Tue,10
2:36:00 PM,89,0,0,Tue,5
2:38:00 PM,89,67,3,Tue,3
2:40:00 PM,89,76,1,Tue,5
2:42:00 PM,89,62,1,Tue,3
2:44:00 PM,89,56,1,Tue,3
2:46:00 PM,89,67,3,Tue,0
2:48:00 PM,89,0,0,Tue,3
2:50:00 PM,89,67,1,Tue,1
2:52:00 PM,89,74,3,Tue,1
2:54:00 PM,89,65,5,Tue,0
2:56:00 PM,89,80,5,Tue,1
2:58:00 PM,89,0,0,Tue,0
3:00:00 PM,89,69,3,Tue,1
3:02:00 PM,89,43,3,Tue,3
3:04:00 PM,89,43,3,Tue,5
3:06:00 PM,89,82,1,Tue,0
3:08:00 PM,89,68,5,Tue,1
3:10:00 PM,89,65,5,Tue,12
3:12:00 PM,89,68,5,Wed,3
3:14:00 PM,89,71,1,Wed,5
3:16:00 PM,89,0,0,Wed,5
3:18:00 PM,89,0,0,Wed,3
3:20:00 PM,89,0,0,Wed,3
3:22:00 PM,89,56,1,Wed,1
3:24:00 PM,89,67,1,Wed,1
3:26:00 PM,89,77,7,Wed,1
3:28:00 PM,89,77,7,Wed,5
3:30:00 PM,89,59,1,Wed,0
3:32:00 PM,89,63,3,Wed,1
3:34:00 PM,89,63,3,Wed,7
3:36:00 PM,89,71,1,Wed,0
3:38:00 PM,89,0,0,Wed,3
3:40:00 PM,89,0,0,Wed,1
3:42:00 PM,89,0,0,Wed,1
3:44:00 PM,89,0,0,Wed,1
3:46:00 PM,89,0,0,Wed,3
3:48:00 PM,89,67,1,Wed,0
3:50:00 PM,89,67,1,Wed,1
3:52:00 PM,89,67,1,Wed,3
3:54:00 PM,89,71,1,Wed,5
3:56:00 PM,89,71,1,Wed,5
3:58:00 PM,89,0,0,Wed,0
4:00:00 PM,89,82,3,Wed,3
4:02:00 PM,89,0,0,Wed,3
4:04:00 PM,89,0,0,Wed,3
4:06:00 PM,89,56,1,Wed,1
4:08:00 PM,89,71,1,Wed,5
4:10:00 PM,89,0,0,Wed,5
4:12:00 PM,89,67,3,Wed,5
4:14:00 PM,89,0,0,Wed,1
4:16:00 PM,89,76,3,Wed,0
4:18:00 PM,89,0,0,Wed,0
4:20:00 PM,89,0,0,Wed,0
4:22:00 PM,89,71,1,Wed,1
4:24:00 PM,89,0,0,Wed,1
4:26:00 PM,89,0,0,Wed,7
4:28:00 PM,89,93,3,Wed,7
4:30:00 PM,89,93,3,Wed,1
4:32:00 PM,89,0,0,Wed,3
4:34:00 PM,89,0,0,Wed,3
4:36:00 PM,89,67,3,Wed,1
4:38:00 PM,89,0,0,Wed,0
4:40:00 PM,89,0,0,Wed,0
4:42:00 PM,89,82,1,Wed,0
4:44:00 PM,89,89,1,Wed,0
4:46:00 PM,89,0,0,Wed,0
4:48:00 PM,89,62,1,Wed,1
4:50:00 PM,89,0,0,Wed,1
4:52:00 PM,89,76,1,Wed,1
4:54:00 PM,89,0,0,Wed,1
4:56:00 PM,89,0,0,Wed,1
4:58:00 PM,89,0,0,Wed,0
5:00:00 PM,89,0,0,Wed,3
5:02:00 PM,89,0,0,Wed,0
5:04:00 PM,89,67,1,Wed,0
5:06:00 PM,89,62,1,Wed,1
5:08:00 PM,89,0,0,Wed,1
5:10:00 PM,89,59,1,Wed,0
5:12:00 PM,89,0,0,Wed,3
5:14:00 PM,89,0,0,Wed,0
5:16:00 PM,89,74,3,Wed,3
5:18:00 PM,89,0,0,Wed,0
5:20:00 PM,89,89,5,Wed,0
5:22:00 PM,89,82,1,Wed,1
5:24:00 PM,89,0,0,Wed,0
5:26:00 PM,89,0,0,Wed,0
5:28:00 PM,89,0,0,Wed,3
